0	f_tot	2.215065049	mu_c	166.6550731
5	f_tot	0.5995058787	mu_c	288.8737807
10	f_tot	0.5655302054	mu_c	269.1650782
15	f_tot	0.5404770398	mu_c	252.5446758
20	f_tot	0.524306999	mu_c	241.2824878
25	f_tot	0.5131731635	mu_c	233.1985191
30	f_tot	0.505845844	mu_c	227.5527689
35	f_tot	0.5008918283	mu_c	223.5551617
40	f_tot	0.4976203494	mu_c	220.973643
45	f_tot	0.4956501489	mu_c	219.4413068
50	f_tot	0.4935683137	mu_c	217.7001322
