0	f_tot	0.9922662921	mu_c	158.6452052
5	f_tot	0.3348126521	mu_c	147.0022024
10	f_tot	0.3263155185	mu_c	143.0259035
15	f_tot	0.3193843812	mu_c	139.600489
20	f_tot	0.3134983802	mu_c	136.4616313
25	f_tot	0.3083460386	mu_c	133.7117528
30	f_tot	0.3038277296	mu_c	131.1542296
35	f_tot	0.2997852146	mu_c	128.7382816
40	f_tot	0.2963189627	mu_c	126.7709169
45	f_tot	0.2932681048	mu_c	124.7881305
50	f_tot	0.2906049189	mu_c	123.0003085
