0	f_tot	3.644649557	mu_c	173.5372485
5	f_tot	0.7825225822	mu_c	404.8405025
10	f_tot	0.7383295634	mu_c	372.0703253
15	f_tot	0.7173839265	mu_c	357.4394259
20	f_tot	0.7076572566	mu_c	351.0450319
25	f_tot	0.7045226247	mu_c	349.0739274
30	f_tot	0.7045225592	mu_c	349.073897
35	f_tot	0.7045225592	mu_c	349.073897
40	f_tot	0.7045225592	mu_c	349.073897
45	f_tot	0.7045225592	mu_c	349.073897
50	f_tot	0.7045225592	mu_c	349.073897
