0	f_tot	1.057478925	mu_c	157.451823
5	f_tot	0.3180528619	mu_c	158.4220882
10	f_tot	0.2879064887	mu_c	142.6531287
15	f_tot	0.2659711485	mu_c	129.7333641
20	f_tot	0.2482262779	mu_c	118.3337165
25	f_tot	0.2360076073	mu_c	109.7596465
30	f_tot	0.2271335419	mu_c	102.8634359
35	f_tot	0.2205956364	mu_c	97.57306683
40	f_tot	0.2159925348	mu_c	93.55041156
45	f_tot	0.2125583984	mu_c	90.38453471
50	f_tot	0.2101244198	mu_c	88.04170834
