0	f_tot	21.29731966	mu_c	11794.69393
0.08	f_tot	10.09326135	mu_c	11960.30476
0.16	f_tot	10.08106192	mu_c	11925.8619
0.24	f_tot	10.07427964	mu_c	11898.64594
0.32	f_tot	10.06961036	mu_c	11874.77966
0.4	f_tot	10.07790036	mu_c	11852.68479
0.48	f_tot	10.07373715	mu_c	11834.87205
0.56	f_tot	10.06987512	mu_c	11814.79212
0.64	f_tot	10.0657916	mu_c	11795.19245
0.72	f_tot	10.0617491	mu_c	11776.62354
0.8	f_tot	10.05969082	mu_c	11759.482
