0	f_tot	1.390935944	mu_c	161.54123
5	f_tot	0.4336056478	mu_c	199.6744423
10	f_tot	0.4156763913	mu_c	190.9092329
15	f_tot	0.4018005194	mu_c	183.5617927
20	f_tot	0.3903025027	mu_c	177.0850023
25	f_tot	0.3810520072	mu_c	171.4330607
30	f_tot	0.3720448187	mu_c	165.6560205
35	f_tot	0.365532593	mu_c	161.2787417
40	f_tot	0.3600634695	mu_c	157.498571
45	f_tot	0.3556048593	mu_c	154.3521843
50	f_tot	0.3520446176	mu_c	151.659283
