0	f_tot	1.889009841	mu_c	164.8245427
5	f_tot	0.5450802683	mu_c	257.3497309
10	f_tot	0.5192281382	mu_c	243.6005478
15	f_tot	0.50001164	mu_c	232.2820189
20	f_tot	0.4837458573	mu_c	221.8486705
25	f_tot	0.4721777233	mu_c	213.906003
30	f_tot	0.4634528514	mu_c	207.8562634
35	f_tot	0.4569190009	mu_c	203.0697479
40	f_tot	0.4519377758	mu_c	199.2043529
45	f_tot	0.4482244876	mu_c	196.3287563
50	f_tot	0.4454342379	mu_c	194.1930469
