0	f_tot	2.424364332	mu_c	169.1173258
5	f_tot	0.5972676903	mu_c	248.3010986
10	f_tot	0.5517095617	mu_c	228.9531113
15	f_tot	0.5350233817	mu_c	222.3470594
20	f_tot	0.5264364141	mu_c	219.1950188
25	f_tot	0.5213567389	mu_c	217.3741467
30	f_tot	0.5181751359	mu_c	215.9564417
35	f_tot	0.5159566096	mu_c	214.9215024
40	f_tot	0.5144413641	mu_c	214.3145089
45	f_tot	0.5132600654	mu_c	214.0349031
50	f_tot	0.5125427599	mu_c	213.3414596
