0	f_tot	1.735345353	mu_c	164.727328
5	f_tot	0.5598704009	mu_c	234.8682479
10	f_tot	0.5587449274	mu_c	235.1732574
15	f_tot	0.5581212154	mu_c	234.973149
20	f_tot	0.5577061842	mu_c	234.5749319
25	f_tot	0.5573271887	mu_c	234.4451363
30	f_tot	0.5570060327	mu_c	234.2159681
35	f_tot	0.5567672364	mu_c	233.9561498
40	f_tot	0.5567672323	mu_c	233.9561429
45	f_tot	0.5567672323	mu_c	233.9561429
50	f_tot	0.5567672323	mu_c	233.9561429
